Provider Number,Location Number,Application Type,County,Facility Name,Facility Number,Line Address 1,Line Address 2,City,Zip Code,Contact Name,Contact Phone,LICENSED Date,Capacity,From Age,To Age,Hours,Months,Full Time,Star Level 
0000557850,001,LICENSED GROUP,11. COLUMBIA,TLC LEARNING CENTER INC                           ,120812,N1544 Sunset Dr,                              ,Lodi           ,53555,"KOEPP, NICHOLE L",608-592-5006,11/17/2002,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000557850,002,LICENSED GROUP,11. COLUMBIA,TLC SCHOOL AGE PROGRAM                            ,1002915,1307 Sauk St,                              ,Lodi           ,53555,"KOEPP, NICHOLE",608-592-5006,08/15/2000,40,"4 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000557920,001,LICENSED GROUP,13. DANE,WIL MAR NEIGHBORHOOD CENTER                       ,120679,953 Jenifer St,                              ,Madison        ,53703,"HALLSTEAD, RACHEL",608-257-4576,12/03/2000,30,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,-,2 Stars
0000558060,001,LICENSED FAMILY,13. DANE,DARLING DAY CARE                                  ,130191,416 Wilson St,                              ,Sun Prairie    ,53590,"DARLING, EDNA",608-837-6054,11/03/2002,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
0000558100,001,LICENSED GROUP,71. WOOD,CHILD CARE CTRS OF MARSHFIELD SITE1               ,620398,803 N Peach Ave,                              ,Marshfield     ,54449-2328,"NELSON, KAREN",715-384-4854,09/23/2002,100,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:30 PM,Jan-Dec,Y,3 Stars
0000558100,005,LICENSED GROUP,71. WOOD,CHILD CARE CENTERS OF MARSHFIELD II               ,1011597,905 Tiny Tigers Ct,                              ,Marshfield     ,54449-3069,"FRANKLIN, SARAH",715-389-1721,03/05/2007,114,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000558170,001,LICENSED FAMILY,13. DANE,SUNSHINE FAMILY DAY CARE                          ,131080,2211 Catalpa Rd,                              ,Madison        ,53713-2429,"O'DONNELL, SILKE L",608-335-7661,07/28/2002,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-04:15 PM,Jan-Dec,Y,5 Stars
0000558560,003,LICENSED GROUP,70. WINNEBAGO,THE SALVATION ARMY CHILD LEARN CTR                ,1008832,1525 Appleton Rd,                              ,Menasha        ,54952,"LARSEN, JULIE",920-886-3648,04/19/2005,125,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000558560,007,LICENSED CAMP,05. BROWN,THE SALVATION ARMY KROC CTR CAMP                  ,2001417,1315 Lime Kiln Rd,                              ,Green Bay      ,54311-6043,"HOY, KRYSTEN",920-884-5007,08/05/2013,150,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,-,2 Stars
0000558560,008,LICENSED GROUP,05. BROWN,THE SALVATION ARMY KROC CTR AFTER SCH             ,2004232,1315 Lime Kiln Rd,                              ,Green Bay      ,54311-6043,"HOY, KRYSTEN",920-544-4975,10/29/2018,84,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Sep-Jun,-,3 Stars
0000558570,001,LICENSED FAMILY,30. KENOSHA,KALECK FAMILY CHILD CARE CENTER                   ,230138,4816 52nd St,                              ,Kenosha        ,53144,"KALECK, SUE",262-818-0942,11/21/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Star
0000558620,001,LICENSED FAMILY,30. KENOSHA,PATTY'S SAFE HAVEN                                ,1007376,6611 17th Ave,                              ,Kenosha        ,53143,"RODRIGUEZ, PATRICIA",262-654-4970,09/01/2002,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000558670,006,LICENSED GROUP,13. DANE,GOODMAN COMMUNITY CENTER                          ,1013524,149 Waubesa St,                              ,Madison        ,53704,"KRUZICKI, CORA",608-241-1574,09/02/2008,188,"2 Year(s), 6 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000558680,002,LICENSED GROUP,45. OZAUKEE,OZAUKEE CHILD CARE AND PRESCHOOL                  ,225823,1115 W Liebau Rd,Ste 100                       ,Mequon         ,53092-3399,"CLARKE, LISA",262-243-9040,12/13/2002,100,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Star
0000558680,006,LICENSED GROUP,45. OZAUKEE,OZAUKEE CHILD CARE AND PRESCHOOL                  ,1013651,1195 County C,                              ,Grafton        ,53024-9727,"LISA DECKER, ASHLEY SCHEUNEM",262-375-2016,10/27/2008,78,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000558800,001,LICENSED GROUP,45. OZAUKEE,COMMUNITY LEARNING CENTER                         ,1003777,1234 Lincoln Ave,                              ,Port Washington,53074,"GRAMOLL, LORI",262-284-6502,12/13/2002,216,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000558810,003,LICENSED FAMILY,45. OZAUKEE,TENDER LEARNING CARE                              ,2002046,1063 Western Ave,                              ,Cedarburg      ,53012-9468,"WILLE, CYNTHIA",414-531-6529,08/24/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Not Rated
0000558930,002,LICENSED FAMILY,41. MONROE,JEAN'S LOVING CARE                                ,1008676,506 Merrill St,                              ,Sparta         ,54656,"MEYER, JEAN M",608-487-0228,11/18/2004,8,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-04:30 PM,Jan-Dec,Y,3 Stars
0000559000,003,OUT OF STATE PROGRAM,99. NO COUNTY,UNIVERSITY NURSERY SCHOOL - COPPERTOP             ,2100807,230 E Skyline Pkwy,                              ,Duluth         ,55811-2711,"GOULET, TRACY",218-727-2699,05/08/2015,0,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000559000,004,OUT OF STATE PROGRAM,99. NO COUNTY,UNIVERSITY NURSERY SCHOOL - HARBOR VIEW           ,2004919,1115 N Lake Ave,                              ,Duluth         ,55806-2562,"GOULET, TRACY",218-727-2699,12/11/2019,0,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000559000,005,OUT OF STATE PROGRAM,99. NO COUNTY,UNIVERSITY NURSERY SCHOOL - JEFFERSON             ,2004920,916 E 3rd St,                              ,Duluth         ,55805-2168,"GOULET, TRACY",218-727-2699,12/11/2019,0,"0 Year(s), 0 Month(s), 8 Week(s)","5 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000559000,006,OUT OF STATE PROGRAM,99. NO COUNTY,UNIVERSITY NURSERY SCHOOL COLLEGE ST              ,2004957,835 W College St,                              ,Duluth         ,55811-4904,"DAS, KATHLEEN",218-727-2699,11/19/2019,65,"0 Year(s), 0 Month(s), 6 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000559520,002,LICENSED GROUP,44. OUTAGAMIE,LITTLE ANGEL CHILD CARE                           ,1006495,1208 N Oneida St,                              ,Appleton       ,54911,"ORGANISCIAK, AMY",920-738-0808,03/13/2003,30,"0 Year(s), 0 Month(s), 4 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000559620,001,LICENSED GROUP,49. PORTAGE,AMHERST'S OWN CHILD CARE INC                      ,620176,235 Lincoln St,                              ,Amherst        ,54406-9107,"GARCEAU, RHONDA",715-824-5090,09/29/2002,25,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Star
0000559650,001,LICENSED GROUP,70. WINNEBAGO,WEE WINNI CHILD CARE CENTER INC                   ,420382,700 W Linwood Ave,                              ,Oshkosh        ,54901-1823,"WENIG, VICKI",920-230-2781,11/10/2002,49,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000559750,001,LICENSED FAMILY,49. PORTAGE,GOOD TIMES AGAIN DAYCARE                          ,630047,700 Sommers St,                              ,Stevens Point  ,54481-2246,"PLAHMER, DONNA K",715-343-0264,06/25/1997,6,"0 Year(s), 2 Month(s), 0 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,3 Stars
0000559770,003,LICENSED GROUP,70. WINNEBAGO,DAVIS CHILD CARE CENTER                           ,420377,1260 N Westfield St,                              ,Oshkosh        ,54902,"SODA, ANGIE",920-233-2330,09/03/2003,165,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000559840,001,LICENSED FAMILY,06. BUFFALO,ABBY AND FRIENDS FAMILY DAY CARE                  ,1001740,S616 State Hwy 35,                              ,Nelson         ,54756,"HANSON, CINDY S",715-673-4748,01/13/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000559900,001,LICENSED GROUP,68. WAUPACA,DAY CARE CENTER OF NEW LONDON INC                 ,420087,1825 Division St,                              ,New London     ,54961,"HERZFELDT, JANET",920-982-6544,07/01/1997,102,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
0000559980,001,LICENSED FAMILY,44. OUTAGAMIE,MARY'S KIDDIE KORNER                              ,1006134,716 Kristy St,                              ,Kaukauna       ,54130,"SWEETALLA, MARY J",920-766-7148,06/01/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars
0000560200,001,LICENSED FAMILY,13. DANE,THE PEANUT GALLERY FAMILY DAYCARE                 ,130863,4490 Crescent Rd,                              ,Fitchburg      ,53711-4848,"YAEGER, LISA",608-270-9003,06/29/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","15 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Jan-Dec,Y,2 Stars
0000560540,002,LICENSED FAMILY,70. WINNEBAGO,PUDDLES AND RAINBOWS                              ,1012263,5149 Southwind Dr,                              ,Winneconne     ,54986,"HOMAN, KAREN",920-582-5910,09/03/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,2 Stars
0000560740,001,LICENSED FAMILY,67. WAUKESHA,RITA'S FAMILY DAY CARE                            ,235310,2904 Cody Ct,                              ,Waukesha       ,53188,"WALLHAUSSER, RITA",414-630-4418,08/07/1997,8,"0 Year(s), 2 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
0000560770,001,LICENSED GROUP,02. ASHLAND,LITTLE FRIENDS OF JESUS CHILD CARE CENTER         ,620416,1114 12th Ave,                              ,Ashland        ,54806-2730,"LEINO, KARYN M",715-682-6075,11/04/2002,40,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Star
0000561010,001,LICENSED GROUP,51. RACINE,CHRIST CHURCH CHILD CARE SSMT PRESCHOOL           ,1002799,5109 Washington Ave,                              ,Racine         ,53406,"BURKS, MARIANNE",262-632-6152,07/29/2000,100,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
0000561090,001,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - JACKSON                          ,220788,W204 N16850 Jackson Dr,                              ,Jackson        ,53037-9601,"LEE, WANDA",262-677-9109,10/13/2002,96,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,-,2 Stars
0000561090,002,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - SLINGER                          ,1006471,203 Polk St,                              ,Slinger        ,53086,"LEE, WANDA",262-644-5811,09/02/2003,96,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 9 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,-,2 Stars
0000561090,003,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - ALLENTON                         ,1006470,228 Weis St,                              ,Allenton       ,53002,"LEE, WANDA",262-629-1718,09/02/2003,32,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 10 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars
0000561090,004,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - ADDISON                          ,1005712,5050 Indian Dr,                              ,Hartford       ,53027,"SABEL, GARRY",262-644-0521,03/01/2002,54,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-May,-,2 Stars
0000561090,010,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - GREEN TREE                       ,1010838,1330 Green Tree Rd,                              ,West Bend      ,53090,"LEE, WANDA",262-305-9811,09/01/2006,54,"5 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars
0000561430,002,PUBLIC SCHOOL,14. DODGE,DSLA INFANT LAB                                   ,2100090,400 E Burnett St,Beaver Dam School             ,Beaver Dam     ,53916-1902,"MCINTYRE, MELISSA",920-885-7423,08/28/2005,16,"0 Year(s), 0 Month(s), 0 Week(s)","3 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-03:15 PM,Sep-Jun,Y,2 Stars
0000561670,001,LICENSED FAMILY,68. WAUPACA,C - ME GROW                                       ,1004683,822 Royalton St,                              ,Waupaca        ,54981,"HOEWISCH, PAULA K",715-258-2007,11/02/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,2 Stars
0000561800,001,LICENSED FAMILY,13. DANE,KIND'S FAMILY DAY CARE                            ,130513,715 West St,                              ,Stoughton      ,53589,"KIND, SUSAN",608-873-9580,01/04/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
0000562050,002,LICENSED FAMILY,46. PEPIN,OAKWOOD CHILD CARE                                ,1007046,N5762 Cty Rd Pp,                              ,Durand         ,54736,"JOHNSON, CHERYL",715-672-8200,08/04/2003,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000562160,002,LICENSED FAMILY,40. MILWAUKEE,ANN'S I CARE KIDS CARE                            ,1009789,4335 N 49th St,                              ,Milwaukee      ,53216,"PARKER, MARTHA",414-444-7600,10/12/2005,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-11:00 PM,Jan-Dec,Y,2 Stars
0000562160,003,LICENSED FAMILY,40. MILWAUKEE,ANN'S I CARE KID'S CARE III                       ,1012569,4334 N 49th St,                              ,Milwaukee      ,53216,"PARKER, MARTHA",414-449-0449,01/24/2008,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
0000562300,006,LICENSED GROUP,40. MILWAUKEE,DCSC PARKLAWN CHILD DEVELOPMENT CTR               ,220577,4310 N 46th St,                              ,Milwaukee      ,53216,"HARRIS, DEANGELA",414-445-3116,10/11/2002,78,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
0000563240,001,LICENSED FAMILY,33. LAFAYETTE,ARGYLE DAY CARE CENTER                            ,131023,906 Bluff View Ct,                              ,Argyle         ,53504,"PEDERSON, CONNIE",608-543-3781,03/30/1998,8,"0 Year(s), 0 Month(s), 1 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000563590,001,LICENSED GROUP,40. MILWAUKEE,JEWISH BEGINNINGS-LUBAVITCH PRESCH                ,220069,,6401 N Santa Monica Blvd      ,Milwaukee      ,53217,"SHMOTKIN, DEVORAH",414-962-2444,10/11/2002,130,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000563650,003,LICENSED GROUP,40. MILWAUKEE,DREAMLAND CHILD CARE 3                            ,1005353,3115 W Burnham St,                              ,Milwaukee      ,53215,"LIEDTKE, BARBARA",414-672-5437,05/31/2002,65,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000563650,006,LICENSED GROUP,40. MILWAUKEE,DREAMLAND CHILD CARE 2                            ,2001433,4715 W Center St,                              ,Milwaukee      ,53210-2419,"HOLLEY, CASSANDRA",414-444-3744,08/30/2013,50,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000563650,007,LICENSED GROUP,40. MILWAUKEE,DREAMLAND CHILD CARE 1                            ,2002477,9171 N 76th St,                              ,Milwaukee      ,53223-1905,"HOLLEY, CASSANDRA",414-979-0088,09/09/2015,76,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-08:30 PM,Jan-Dec,Y,3 Stars
0000563650,008,LICENSED GROUP,40. MILWAUKEE,DREAMLAND CHILD CARE 4                            ,2004511,2801 N Vel R Phillips Ave,                              ,Milwaukee      ,53212-2317,"HOLLEY, CASSANDRA",414-988-2330,05/06/2019,44,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-08:00 PM,Jan-Dec,Y,3 Stars
0000563690,001,LICENSED GROUP,40. MILWAUKEE,GRACE LUTHERAN ECC AND PRESCHOOL                  ,220588,3381 E Puetz Rd,                              ,Oak Creek      ,53154,"MILIACCA, RACHEL",414-762-8755,10/11/2002,80,"0 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000563730,001,LICENSED FAMILY,14. DODGE,KONKELS KIDS KORNER                               ,131624,N3688 Hwy Tt,                              ,Columbus       ,53925,"KONKEL, DONNA",920-623-5288,11/09/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-07:00 PM,Jan-Dec,Y,2 Stars
0000563840,002,LICENSED GROUP,40. MILWAUKEE,INTERNATIONAL LEARNING PROGRAM                    ,220211,639 N 25th St,                              ,Milwaukee      ,53208,"WASHINGTON, JERRI",414-933-6161,01/05/2003,10,"2 Year(s), 6 Month(s), 0 Week(s)","6 Year(s), 0 Month(s), 0 Week(s)",08:30 AM-,Jan-Dec,-,Not Rated
0000563840,004,LICENSED GROUP,40. MILWAUKEE,NEIGHBORHOOD HOUSE OF MILWAUKEE                   ,1000280,2819 W Richardson Pl,                              ,Milwaukee      ,53208,"MARTINKA, JEFF",414-933-6161,11/14/1996,110,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,5 Stars
0000563900,001,LICENSED GROUP,40. MILWAUKEE,PARK'S EDGE PRESCHOOL INC                         ,1001035,10627 W Forest Home Ave,                              ,Hales Corners  ,53130-2058,"KVALHEIM, ELLEN",414-427-9561,10/14/2002,123,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000563970,001,LICENSED GROUP,40. MILWAUKEE,PRINCE OF PEACE DAY CARE CENTER                   ,220406,4419 S Howell Ave,                              ,Milwaukee      ,53207,"GRILL, ANGELA",414-481-6679,10/14/2002,43,"0 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000564080,001,LICENSED FAMILY,11. COLUMBIA,KATHY'S COUNTRY KIDS                              ,1001923,N7575 Pine Ridge Cir,                              ,Portage        ,53901,"MAEL, KATHY",608-742-5855,08/01/2004,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-05:15 PM,Jan-Dec,Y,Not Rated
0000564160,001,LICENSED GROUP,53. ROCK,SMALL WONDERS LEARNING CENTER LTD                 ,120866,819 E High St,                              ,Milton         ,53563-1528,"DREW, ELIZABETH",608-868-5288,06/28/1998,54,"5 Year(s), 0 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000564160,002,LICENSED GROUP,53. ROCK,SMALL WONDERS LEARNING CENTER                     ,1014629,880 Mcewan Ln,                              ,Milton         ,53563,"DREW, ELIZABETH",608-868-5288,08/24/2009,80,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,3 Stars
0000564280,001,LICENSED GROUP,67. WAUKESHA,WEE KNOW SCHOOL                                   ,225226,3325 Hwy 83,                              ,Hartland       ,53029,"DELIE, DENISE",262-367-0200,09/24/1998,135,"2 Year(s), 6 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000564280,003,LICENSED GROUP,67. WAUKESHA,WEE KNOW SCHOOL HARTLAND NORTH                    ,2000847,232 Church St,                              ,Hartland       ,53029-1704,"DIBB, KIRSTIN",414-581-0032,08/28/2012,37,"4 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars
0000564280,004,LICENSED GROUP,67. WAUKESHA,WEE KNOW SCHOOL ST CHARLES                        ,2002535,526 Renson Rd,                              ,Hartland       ,53029-1818,"WHELAN, CHRISTINE",262-370-6737,08/25/2015,22,"3 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",11:45 AM-06:00 PM,Aug-Jun,-,Not Rated
0000564340,001,LICENSED FAMILY,47. PIERCE,ROCKING HORSE FAMILY DAY CARE                     ,530285,549 S Wasson Ln,                              ,River Falls    ,54022,"KOLLER, ROXANNE",715-425-1409,01/13/2002,8,"0 Year(s), 2 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
