Provider Number,Location Number,Application Type,County,Facility Name,Facility Number,Line Address 1,Line Address 2,City,Zip Code,Contact Name,Contact Phone,LICENSED Date,Capacity,From Age,To Age,Hours,Months,Full Time,Star Level 
0000559000,006,OUT OF STATE PROGRAM,99. NO COUNTY,UNIVERSITY NURSERY SCHOOL COLLEGE ST              ,2004957,835 W College St,                              ,Duluth         ,55811-4904,"DAS, KATHLEEN",218-724-4816,11/19/2019,65,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000559620,001,LICENSED GROUP,49. PORTAGE,AMHERST'S OWN CHILD CARE INC                      ,620176,235 Lincoln St,                              ,Amherst        ,54406-9107,"GARCEAU, RHONDA",715-824-5090,08/27/1990,25,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000559650,001,LICENSED GROUP,70. WINNEBAGO,WEE WINNI CHILD CARE CENTER INC                   ,420382,700 W Linwood Ave,                              ,Oshkosh        ,54901-1823,"WENIG, VICKI",920-230-2781,09/01/1990,49,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000559750,001,LICENSED FAMILY,49. PORTAGE,GOOD TIMES AGAIN DAYCARE                          ,630047,700 Sommers St,                              ,Stevens Point  ,54481-2246,"PLAHMER, DONNA K",715-343-0264,08/21/2014,8,"0 Year(s), 2 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,3 Stars
0000559770,003,LICENSED GROUP,70. WINNEBAGO,DAVIS CHILD CARE CENTER                           ,420377,1260 N Westfield St,                              ,Oshkosh        ,54902,"SODA, ANGIE",920-233-2330,09/01/1990,165,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000559840,001,LICENSED FAMILY,06. BUFFALO,ABBY AND FRIENDS FAMILY DAY CARE                  ,1001740,S616 State Hwy 35,                              ,Nelson         ,54756,"HANSON, CINDY S",715-673-4748,09/01/1999,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000559900,001,LICENSED GROUP,68. WAUPACA,DAY CARE CENTER OF NEW LONDON INC                 ,420087,1825 Division St,                              ,New London     ,54961-2517,"HERZFELDT, JANET",920-982-6544,08/29/1977,102,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
0000559980,001,LICENSED FAMILY,44. OUTAGAMIE,MARY'S KIDDIE KORNER                              ,1006134,716 Kristy St,                              ,Kaukauna       ,54130-3845,"SWEETALLA, MARY J",920-766-7148,07/02/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars
0000560200,001,LICENSED FAMILY,13. DANE,THE PEANUT GALLERY FAMILY DAYCARE                 ,130863,4490 Crescent Rd,                              ,Fitchburg      ,53711-4848,"GEFFERT, LISA",608-270-9003,06/29/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","15 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Jan-Dec,Y,Not Rated
0000560540,002,LICENSED FAMILY,70. WINNEBAGO,PUDDLES AND RAINBOWS                              ,1012263,5149 Southwind Dr,                              ,Winneconne     ,54986,"HOMAN, KAREN",920-582-5910,09/03/2007,8,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,2 Stars
0000560770,001,LICENSED GROUP,02. ASHLAND,LITTLE FRIENDS OF JESUS CHILD CARE CENTER         ,620416,1114 12th Ave,                              ,Ashland        ,54806-2730,"HEIDRICK, AUTUMN",715-682-5185,04/03/1997,40,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:00 PM,Jan-Dec,Y,2 Stars
0000561010,001,LICENSED GROUP,51. RACINE,CHRIST CHURCH CHILD CARE AND PRESCHOOL            ,1002799,5109 Washington Ave,                              ,Racine         ,53406,"BURKS, MARIANNE",262-632-6152,08/28/1997,80,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
0000561090,001,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - JACKSON                          ,220788,W204 N16850 Jackson Dr,                              ,Jackson        ,53037-9601,"LEE, WANDA",262-677-9109,08/31/1997,96,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,-,2 Stars
0000561090,002,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - SLINGER                          ,1006471,203 Polk St,                              ,Slinger        ,53086,"LEE, WANDA",262-644-5811,09/02/2003,96,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 9 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,-,2 Stars
0000561090,003,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - ALLENTON                         ,1006470,228 Weis St,                              ,Allenton       ,53002,"LEE, WANDA",262-629-1718,09/02/2003,54,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 10 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars
0000561090,004,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - ADDISON                          ,1005712,5050 Indian Dr,                              ,Hartford       ,53027,"LEE, WANDA",262-644-0521,03/01/2002,54,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars
0000561090,010,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - GREEN TREE                       ,1010838,1330 Green Tree Rd,                              ,West Bend      ,53090,"LEE, WANDA",262-305-9811,09/01/2006,54,"5 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars
0000561670,001,LICENSED FAMILY,68. WAUPACA,C - ME GROW                                       ,1004683,822 Royalton St,                              ,Waupaca        ,54981,"HOEWISCH, PAULA K",715-258-2007,11/02/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,2 Stars
0000561800,001,LICENSED FAMILY,13. DANE,KIND'S FAMILY DAY CARE                            ,130513,715 West St,                              ,Stoughton      ,53589,"KIND, SUSAN",608-873-9580,01/04/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
0000562160,002,LICENSED FAMILY,40. MILWAUKEE,ANN'S I CARE KIDS CARE                            ,1009789,4335 N 49th St,                              ,Milwaukee      ,53216,"PARKER, MARTHA",414-444-7600,10/12/2005,8,"0 Year(s), 0 Month(s), 4 Week(s)","14 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
0000562160,003,LICENSED FAMILY,40. MILWAUKEE,ANN'S I CARE KID'S CARE III                       ,1012569,4334 N 49th St,                              ,Milwaukee      ,53216,"PARKER, MARTHA",414-449-0449,01/24/2008,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
0000562300,006,LICENSED GROUP,40. MILWAUKEE,DCSC PARKLAWN CHILD DEVELOPMENT CTR               ,220577,4310 N 46th St,                              ,Milwaukee      ,53216,"HARRIS, DEANGELA",414-445-3116,05/09/1998,78,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,4 Stars
0000562810,001,LICENSED FAMILY,40. MILWAUKEE,ANDY PANDY DAY CARE CENTER                        ,1014040,3536 N 25th St,                              ,Milwaukee      ,53206-1327,"WARD, SONYA",414-702-4816,08/31/2022,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,Not Rated
0000563240,001,LICENSED FAMILY,33. LAFAYETTE,ARGYLE DAY CARE CENTER                            ,131023,906 Bluff View Ct,                              ,Argyle         ,53504,"PEDERSON, CONNIE",608-543-3781,03/30/1998,8,"0 Year(s), 0 Month(s), 1 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000563590,001,LICENSED GROUP,40. MILWAUKEE,JEWISH BEGINNINGS-LUBAVITCH PRESCH                ,220069,,6401 N Santa Monica Blvd      ,Milwaukee      ,53217,"SHMOTKIN, DEVORAH",414-962-2444,05/01/1998,150,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000563650,003,LICENSED GROUP,40. MILWAUKEE,DREAMLAND CHILD CARE 3                            ,1005353,3115 W Burnham St,                              ,Milwaukee      ,53215,"LIEDTKE, BARBARA",414-672-5437,05/31/2002,65,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000563650,007,LICENSED GROUP,40. MILWAUKEE,DREAMLAND CHILD CARE 1                            ,2002477,9171 N 76th St,                              ,Milwaukee      ,53223-1905,"HOLLEY, CASSANDRA",414-979-0088,09/09/2015,76,"0 Year(s), 0 Month(s), 4 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-08:30 PM,Jan-Dec,Y,3 Stars
0000563650,008,LICENSED GROUP,40. MILWAUKEE,DREAMLAND CHILD CARE 4                            ,2004511,2801 N Vel R Phillips Ave,                              ,Milwaukee      ,53212-2317,"HOLLEY, CASSANDRA",414-988-2330,05/06/2019,44,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-08:00 PM,Jan-Dec,Y,3 Stars
0000563690,001,LICENSED GROUP,40. MILWAUKEE,GRACE LUTHERAN ECC AND PRESCHOOL                  ,220588,3381 E Puetz Rd,                              ,Oak Creek      ,53154,"MILIACCA, RACHEL",414-762-8755,05/14/1998,80,"0 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000563730,001,LICENSED FAMILY,14. DODGE,KONKELS KIDS KORNER                               ,131624,N3688 Hwy Tt,                              ,Columbus       ,53925,"KONKEL, DONNA",920-623-5288,03/15/1989,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-07:00 PM,Jan-Dec,Y,2 Stars
0000563840,004,LICENSED GROUP,40. MILWAUKEE,NEIGHBORHOOD HOUSE OF MILWAUKEE                   ,1000280,2819 W Richardson Pl,                              ,Milwaukee      ,53208,"SHANE, DON",414-933-6161,11/14/1996,110,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,5 Stars
0000563900,001,LICENSED GROUP,40. MILWAUKEE,PARK'S EDGE PRESCHOOL INC                         ,1001035,10627 W Forest Home Ave,                              ,Hales Corners  ,53130-2058,"KVALHEIM, ELLEN",414-427-9561,05/28/1998,123,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000563970,001,LICENSED GROUP,40. MILWAUKEE,PRINCE OF PEACE DAY CARE CENTER                   ,220406,4419 S Howell Ave,                              ,Milwaukee      ,53207,"GRILL, ANGELA",414-481-6679,06/05/1998,43,"0 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000564080,001,LICENSED FAMILY,11. COLUMBIA,KATHY'S COUNTRY KIDS                              ,1001923,N7575 Pine Ridge Cir,                              ,Portage        ,53901,"MAEL, KATHY",608-697-1035,06/12/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-05:15 PM,Jan-Dec,Y,Not Rated
0000564160,002,LICENSED GROUP,53. ROCK,SMALL WONDERS LEARNING CENTER                     ,1014629,880 Mcewan Ln,                              ,Milton         ,53563,"BALLEW, HALEY",608-868-5288,08/24/2009,85,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars
0000564280,001,LICENSED GROUP,67. WAUKESHA,WEE KNOW SCHOOL                                   ,225226,3325 Hwy 83,                              ,Hartland       ,53029,"DELIE, DENISE",262-367-0200,07/23/1998,125,"2 Year(s), 6 Month(s), 0 Week(s)","9 Year(s), 3 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,5 Stars
0000564340,001,LICENSED FAMILY,47. PIERCE,ROCKING HORSE FAMILY DAY CARE                     ,530285,549 S Wasson Ln,                              ,River Falls    ,54022,"KOLLER, ROXANNE",715-497-2124,07/11/1990,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000564460,001,LICENSED GROUP,15. DOOR,ADVENTURES CHILD CARE INC                         ,1006347,1645 Tee Off Ln,                              ,Brussels       ,54204,"JANDRIN, SANDY",920-825-1145,08/13/1998,39,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000564480,001,LICENSED GROUP,66. WASHINGTON,FAMILY TIES CHILD CARE CENTER                     ,1000002,1710 E Washington St,                              ,West Bend      ,53095-2620,"KREUSER, SARAH",262-306-1995,08/16/1998,24,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,2 Stars
0000564650,002,LICENSED GROUP,18. EAU CLAIRE,CHILDREN'S HOUSE MONTESSORI SCH                   ,1012359,415 E Lake St,                              ,Eau Claire     ,54701,"OKAS, JENNIFER",715-835-7861,08/30/2007,70,"2 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,4 Stars
0000566370,001,LICENSED FAMILY,02. ASHLAND,JACKIES PLAY CARE                                 ,1012655,1800 Ellis Ave,                              ,Ashland        ,54806-3914,"WESTLUND, JACKIE S",715-682-2563,11/20/2007,8,"0 Year(s), 3 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000566470,001,LICENSED FAMILY,69. WAUSHARA,WENDY'S LITTLE ONES CHILD CARE                    ,1006932,140 S East St,                              ,Plainfield     ,54966,"SHERMAN, WENDY",715-572-6177,09/09/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000567170,003,LICENSED FAMILY,13. DANE,KIDS WORLD INK AND NURSERY                        ,1011845,2934 Todd Dr,                              ,Madison        ,53713,"BROWN, WILLIE MAE",608-957-3422,05/23/2007,8,"0 Year(s), 2 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000567470,001,LICENSED FAMILY,68. WAUPACA,GRANDMOTHER'S HOUSE FAM DAY CARE                  ,430234,137 Harriet St,                              ,Clintonville   ,54929,"TESSMER, BARBARA",715-250-1539,06/19/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
0000567910,003,LICENSED FAMILY,47. PIERCE,KATHY'S KINDER KOTTAGE                            ,2001544,1919 Golf View Dr,                              ,River Falls    ,54022-2578,"MORROW, KATHRYN M",715-441-2349,09/29/2013,8,"0 Year(s), 3 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,2 Stars
0000568120,001,LICENSED FAMILY,44. OUTAGAMIE,TIKES AND TOTS FAMILY CHILD CARE                  ,1001688,N4801 Rexford Rd,                              ,Shiocton       ,54170,"EBBEN, TARA",920-585-1778,09/24/1999,8,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-05:15 PM,Jan-Dec,Y,2 Stars
0000569180,002,LICENSED FAMILY,32. LA CROSSE,BUNDLE OF JOY DAY CARE                            ,1011574,237 W Hamilton St,                              ,West Salem     ,54669-1526,"SELCK, CATHY",608-786-1831,01/30/2007,8,"0 Year(s), 3 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:00 PM,Jan-Dec,Y,2 Stars
0000569380,001,LICENSED GROUP,40. MILWAUKEE,CADY'S KIDS CHILD CARE INC                        ,1002944,6825 W Burleigh,                              ,Milwaukee      ,53210,"RICCA, JESSICA",414-444-9692,08/02/2000,88,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,5 Stars
0000569510,002,LICENSED FAMILY,50. PRICE,PAMELA SCHERWINSKI DAYCARE                        ,2006320,342 1st Ave,                              ,Park Falls     ,54552-1301,"SCHERWINSKI, PAMELA M",715-762-1150,11/22/2022,8,"0 Year(s), 0 Month(s), 8 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000569610,001,LICENSED FAMILY,23. GREEN,BRENDA'S FAMILY DAYCARE                           ,1004055,1745 Country Ln,                              ,Monroe         ,53566,"STUDER, BRENDA L",608-325-9498,07/22/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Not Rated
0000569920,001,LICENSED GROUP,20. FOND DU LAC,JESUS' LITTLE LAMBS CHILD CARE CTR                ,1002992,855 Martin Ave,                              ,Fond Du Lac    ,54935,"NORRIS, KENDRA",920-921-8500,08/27/2000,100,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000570630,001,LICENSED FAMILY,02. ASHLAND,KIDS R MY BUSINESS                                ,1008080,304 21st Ave,                              ,Ashland        ,54806-2317,"KRAFT, COLETTE M",715-292-0580,07/01/2004,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000571280,001,PUBLIC SCHOOL,34. LANGLADE,ELCHO EARLY LEARNING CENTER                       ,2100004,N11268 Antigo St,                              ,Elcho          ,54428-9630,"SCHMIDT, ANN",715-275-3225,06/18/2001,51,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000573220,002,LICENSED FAMILY,01. ADAMS,MISTYS CHILD ENRICHMENT CENTER                    ,1013482,116 S Cedar St,                              ,Adams          ,53910,"HOLMES, MISTY M",608-474-0647,09/23/2008,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars
0000573430,001,LICENSED FAMILY,24. GREEN LAKE,COUNTRY KIDS DAY CARE                             ,1010950,N7473 37th Ave,                              ,Ripon          ,54971-9426,"ESTES, TERESA K",920-748-1302,08/23/2006,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000573630,001,LICENSED FAMILY,40. MILWAUKEE,YANG PARYISS DAY CARE                             ,1007011,1718 N 34th St,                              ,Milwaukee      ,53208,"VANG, MALY",414-699-4658,10/01/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-08:00 PM,Jan-Dec,Y,3 Stars
0000573820,001,LICENSED GROUP,11. COLUMBIA,KIDDIE KORNER OF LODI INC                         ,1005444,311 Seminary St,                              ,Lodi           ,53555,"RASMUSSEN, HEATHER",608-592-7813,11/28/2001,31,"1 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000573820,003,LICENSED GROUP,11. COLUMBIA,KIDDIE KORNER OF LODI INC - SCHOOL AGE PROGRAM    ,2002024,101 School St,                              ,Lodi           ,53555-1046,"STONE, SUSAN",608-592-1027,09/02/2014,50,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000574350,002,LICENSED GROUP,30. KENOSHA,LOV N CARE III CHILDREN'S ACADEMY                 ,1010431,5109 52nd St,                              ,Kenosha        ,53144,"MOHAMMAD, ABDELELAH",262-652-7005,05/30/2006,127,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000575090,001,LICENSED GROUP,05. BROWN,TINY TOWN CHILD CARE CENTER LLC                   ,1006233,2563 Development Dr,                              ,Green Bay      ,54311-4246,"KIRKBRIDE, REBECCA",920-713-0043,02/17/2003,100,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars
0000575500,002,OUT OF STATE PROGRAM,99. NO COUNTY,EARLY LEARNERS CHILD DEVELOPMENT CENTER           ,2101076,610 Duggan Dr,                              ,Dubuque        ,52003-0259,"KAMM, HOLLY",563-580-8880,08/01/2009,60,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
0000575600,001,PUBLIC SCHOOL,59. SHEBOYGAN,ELKHART LAKE - GLENBEULAH SCHOOL                  ,2100659,251 E Maple St,                              ,Elkhart Lake   ,53020-1975,"SCHWALLER, DIANE",920-876-2856,12/15/2016,88,"3 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars
0000575810,001,LICENSED GROUP,70. WINNEBAGO,STEPPING STONES LEARNING CENTER                   ,1007176,1303 American Dr,                              ,Neenah         ,54956,"SMET, COURTNEY",920-725-1200,09/29/2003,100,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Not Rated
0000575930,001,LICENSED FAMILY,13. DANE,KAREN'S DAYCARE                                   ,1009780,425 Southing Grange,                              ,Cottage Grove  ,53527,"PAULSON, KAREN",608-839-4690,11/01/2005,8,"0 Year(s), 0 Month(s), 10 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Not Rated
0000576110,001,LICENSED FAMILY,40. MILWAUKEE,R AND R LEARNING ACADEMY                          ,1006810,4801 W Villard Ave,                              ,Milwaukee      ,53218-4461,"DAVIS, RUBY",414-526-3370,06/17/2015,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars
0000576140,004,LICENSED GROUP,11. COLUMBIA,KIDS FIRST LLC                                    ,1013025,214 E Seward St,                              ,Poynette       ,53955-9004,"HOFFMANN, COURTNEY",608-635-7679,05/27/2008,80,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,3 Stars
