provider_number,location_number,application_type,county,facility_name,facility_number,line_address_1,line_address_2,city,zip_code,contact_name,contact_phone,licensed_date,capacity,from_age,to_age,hours,months,full_time,star_level,search_link
557000,11,LICENSED GROUP,37. MARATHON,WCC-MAINE BEFORE-AFTER SCHOOL,620311,5901 N 44th Ave,NA,Wausau,54401,"HINES, SAMANTHA",715-845-4110,09/17/2000,24,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-08:15 AM,Sep-Jun,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=11
557000,12,LICENSED GROUP,37. MARATHON,WCC-RIB MT BEFORE-AFTER SCHOOL,620160,2701 Robin Ln,Rib Mountain Elementary School,Wausau,54401,"HINES, SAMANTHA",715-845-4110,09/15/2000,19,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-08:20 AM,Sep-Jun,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=12
557000,13,LICENSED GROUP,37. MARATHON,WCC-RIVERVIEW BEFORE-AFTER SCHOOL,620165,4303 Troy St,NA,Wausau,54401,"HINES, SAMANTHA",715-845-4110,09/17/2000,26,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-08:15 AM,Sep-Jun,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=13
557000,14,LICENSED GROUP,37. MARATHON,WCC-SOUTH MTN BEFORE-AFTER SCHOOL,620434,5400 Bittersweet Rd,NA,Wausau,54401,"HINES, SAMANTHA",715-845-4110,09/15/2000,34,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-08:35 AM,Sep-Jun,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=14
557000,19,LICENSED GROUP,37. MARATHON,WCC-STETTIN BEFORE-AFTER SCHOOL,620433,109 N 56th Ave,NA,Wausau,54401,"HINES, SAMANTHA",715-845-4110,08/25/1997,34,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-08:15 AM,Sep-Jun,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=19
557000,24,LICENSED GROUP,37. MARATHON,WCC-LINCOLN BEFORE-AFTER SCHOOL,1012356,720 S 6th Ave,NA,Wausau,54401,"HINES, SAMANTHA",715-845-4110,09/04/2007,42,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Sep-Jul,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=24
557000,27,LICENSED GROUP,37. MARATHON,WAUSAU CHILD CARE - CEDAR CREEK CTR,1015894,1841 County Road Xx,NA,Kronenwetter,54401,"PELOT, KELLY",715-359-5437,03/28/2011,76,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=27
557000,28,LICENSED GROUP,37. MARATHON,WCC-MONTESSORI BEFORE AND AFTER SCHOOL,2001457,3101 N 13th St,NA,Wausau,54401,"HINES, SAMANTHA",715-845-4110,09/03/2013,13,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-08:15 AM,Aug-Jun,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=28
557000,29,LICENSED GROUP,37. MARATHON,WCC-HAWTHORN HILLS BEFORE AND AFTER SCHOOL,2001935,1600 Kickbusch St,Hawthorn Hills Elementary Sch,Wausau,54401,"HINES, SAMANTHA",715-845-4110,08/27/2014,13,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-08:30 AM,Sep-Jul,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557000&LocationNumber=29
557210,1,LICENSED GROUP,36. MANITOWOC,LAKESHORE TECH COLLEGE CHILD CARE,420028,1290 North Ave,NA,Cleveland,53015-1412,"SCHROEDER, DENISE",920-693-1243,05/29/1997,32,"2 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:15 AM-05:15 PM,Aug-Jun,-,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557210&LocationNumber=1
557370,1,LICENSED FAMILY,11. COLUMBIA,LINDA'S CHILDCARE,131729,220 W Burns St,NA,Portage,53901,"VOGEL, LINDA",608-742-8340,11/17/2002,8,"0 Year(s), 2 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557370&LocationNumber=1
557770,1,LICENSED FAMILY,59. SHEBOYGAN,KALEIDOSCOPE FAMILY DAY CARE,430976,525 E Clifford St,NA,Plymouth,53073,"THOMPSON, SHARON",920-892-6226,12/28/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-06:15 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557770&LocationNumber=1
557820,1,LICENSED FAMILY,48. POLK,SHERRY'S DAY CARE,1005342,569 155th St,NA,Amery,54001,"ANDERSEN, SHERRY",715-268-4835,06/09/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557820&LocationNumber=1
557850,1,LICENSED GROUP,11. COLUMBIA,TLC LEARNING CENTER INC,120812,N1544 Sunset Dr,NA,Lodi,53555-9442,"KOEPP, NICHOLE L",608-592-5006,11/17/2002,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557850&LocationNumber=1
557850,2,LICENSED GROUP,11. COLUMBIA,TLC LEARNING CENTER SCHOOL AGE PRGM,1002915,103 Pleasant St,NA,Lodi,53555-9442,"KOEPP, NICHOLE",608-513-2821,08/15/2000,40,"4 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557850&LocationNumber=2
557920,1,LICENSED GROUP,13. DANE,WIL MAR NEIGHBORHOOD CENTER,120679,953 Jenifer St,NA,Madison,53703,"HOERER, KEN",608-257-4576,12/03/2000,30,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,-,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557920&LocationNumber=1
557990,1,LICENSED GROUP,13. DANE,THE CARING CENTER,120024,402 W Verona Ave,NA,Verona,53508,"KANE, REGINA",608-845-8620,11/03/2002,114,"2 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:45 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=557990&LocationNumber=1
558060,1,LICENSED FAMILY,13. DANE,DARLING DAY CARE,130191,416 Wilson St,NA,Sun Prairie,53590,"DARLING, EDNA",608-837-6054,11/03/2002,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558060&LocationNumber=1
558100,1,LICENSED GROUP,71. WOOD,CHILD CARE CTRS OF MARSHFIELD SITE1,620398,803 N Peach Ave,NA,Marshfield,54449,"NELSON, KAREN",715-384-4854,09/23/2002,100,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558100&LocationNumber=1
558100,5,LICENSED GROUP,71. WOOD,CHILD CARE CENTERS OF MARSHFIELD II,1011597,905 Tiny Tigers Ct,NA,Marshfield,54449,"FRANKLIN, SARAH",715-389-1721,03/05/2007,114,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558100&LocationNumber=5
558170,1,LICENSED FAMILY,13. DANE,SUNSHINE FAMILY DAY CARE,131080,2211 Catalpa Rd,NA,Madison,53713-2429,"O'DONNELL, SILKE L",608-335-7661,07/28/2002,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-04:30 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558170&LocationNumber=1
558490,2,LICENSED GROUP,36. MANITOWOC,PRECIOUS MEMORIES DAYCARE LLC,1008338,132 W Menasha Ave,NA,Whitelaw,54247,"EICHHORST, GERALYN A",920-732-3473,09/01/2004,70,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558490&LocationNumber=2
558560,3,LICENSED GROUP,70. WINNEBAGO,THE SALVATION ARMY CHILD LEARN CTR,1008832,1525 Appleton Rd,NA,Menasha,60016,"LARSEN, JULIE",920-886-3648,04/19/2005,144,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558560&LocationNumber=3
558560,7,LICENSED CAMP,05. BROWN,THE SALVATION ARMY KROC CENTER,2001417,1315 Lime Kiln Rd,NA,Green Bay,60016,"WEINAUG, KEN",920-884-5007,08/05/2013,150,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558560&LocationNumber=7
558570,1,LICENSED FAMILY,30. KENOSHA,KALECK FAMILY CHILD CARE CENTER,230138,4816 52nd St,NA,Kenosha,53144,"KALECK, SUE",262-818-0942,11/21/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558570&LocationNumber=1
558620,1,LICENSED FAMILY,30. KENOSHA,PATTY'S SAFE HAVEN,1007376,6611 17th Ave,NA,Kenosha,53143,"RODRIGUEZ, PATRICIA",262-654-4970,09/01/2002,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558620&LocationNumber=1
558670,6,LICENSED GROUP,13. DANE,GOODMAN COMMUNITY CENTER,1013524,149 Waubesa St,NA,Madison,53704,"BRATHWAITE, KSHINTE",608-241-1574,09/02/2008,145,"2 Year(s), 6 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558670&LocationNumber=6
558680,2,LICENSED GROUP,45. OZAUKEE,OZAUKEE CHILD CARE AND PRESCHOOL,225823,1115 W Liebau Rd,Ste 100,Mequon,53012,"CLARKE, LISA",262-243-9040,12/13/2002,108,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558680&LocationNumber=2
558680,6,LICENSED GROUP,45. OZAUKEE,OZAUKEE CHILD CARE AND PRESCHOOL,1013651,1195 County C,NA,Grafton,53012,"LISA DECKER, ASHLEY SCHEUNEM",262-375-2016,10/27/2008,80,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558680&LocationNumber=6
558800,1,LICENSED GROUP,45. OZAUKEE,COMMUNITY LEARNING CENTER,1003777,1234 Lincoln Ave,NA,Port Washington,53074,"LORI GRAMOLL, GAIL FREITAG",262-284-6502,12/13/2002,216,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558800&LocationNumber=1
558810,3,LICENSED FAMILY,45. OZAUKEE,TENDER LEARNING CARE,2002046,1063 Western Ave,NA,Cedarburg,53012,"WILLE, CYNTHIA",414-531-6529,08/24/2015,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558810&LocationNumber=3
558920,1,LICENSED GROUP,13. DANE,POOH BEAR CHILD CARE CORPORATE CTR,120595,290 Corporate Dr,NA,Madison,53714,"REESE, LINDA",608-249-5273,11/03/2002,100,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558920&LocationNumber=1
558930,2,LICENSED FAMILY,41. MONROE,JEAN'S LOVING CARE,1008676,506 Merrill St,NA,Sparta,54656,"MEYER, JEAN M",608-269-5480,11/18/2004,8,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-04:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558930&LocationNumber=2
558980,1,LICENSED FAMILY,67. WAUKESHA,TINKER TOWN FAMILY CHILD CARE,235117,W207s 10609 Jennifer Ct,NA,Muskego,53150,"SANDOVAL, MARIA",262-679-9163,06/13/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=558980&LocationNumber=1
559420,1,LICENSED GROUP,58. SHAWANO,KIDS KLUB,420210,100 Presbyterian St,NA,Shawano,54166,"KOSMALSKI, KIMBERLY",715-524-6228,11/21/2002,25,"5 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559420&LocationNumber=1
559520,1,LICENSED GROUP,44. OUTAGAMIE,LITTLE ANGEL CHILD CARE - ZION,420551,912 N Oneida St,NA,Appleton,54956,"PAGE, CHERYL",920-419-0808,03/13/2003,75,"2 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559520&LocationNumber=1
559520,2,LICENSED GROUP,44. OUTAGAMIE,LITTLE ANGEL CHILD CARE,1006495,1208 N Oneida St,NA,Appleton,54956,"PAGE, CHERYL",920-738-0808,03/13/2003,16,"0 Year(s), 0 Month(s), 4 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559520&LocationNumber=2
559620,1,LICENSED GROUP,49. PORTAGE,AMHERST'S OWN CHILD CARE INC,620176,235 Lincoln St,NA,Amherst,54406,"GARCEAU, RHONDA",715-824-5090,09/29/2002,25,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559620&LocationNumber=1
559650,1,LICENSED GROUP,70. WINNEBAGO,WEE WINNI CHILD CARE CENTER INC,420382,1008 South Dr,NA,Winnebago,54985-0112,"WENIG, VICKI",920-236-2919,11/10/2002,47,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559650&LocationNumber=1
559750,1,LICENSED FAMILY,49. PORTAGE,GOOD TIMES AGAIN DAYCARE,630047,700 Sommers St,NA,Stevens Point,54481,"PLAHMER, DONNA K",715-343-0264,06/25/1997,6,"0 Year(s), 2 Month(s), 0 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559750&LocationNumber=1
559770,3,LICENSED GROUP,70. WINNEBAGO,DAVIS CHILD CARE CENTER,420377,1260 N Westfield St,NA,Oshkosh,54902-3219,"ZDANOVEC, KELLY",920-233-2330,09/03/2003,165,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559770&LocationNumber=3
559840,1,LICENSED FAMILY,06. BUFFALO,ABBY AND FRIENDS FAMILY DAY CARE,1001740,S616 State Hwy 35,NA,Nelson,54756,"HANSON, CINDY S",715-673-4748,01/13/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559840&LocationNumber=1
559900,1,LICENSED GROUP,68. WAUPACA,DAY CARE CENTER OF NEW LONDON INC,420087,1825 Division St,NA,New London,54961-2517,"HERZFELDT, JANET",920-982-6544,07/01/1997,90,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559900&LocationNumber=1
559980,1,LICENSED FAMILY,44. OUTAGAMIE,MARY'S KIDDIE KORNER,1006134,716 Kristy St,NA,Kaukauna,54130,"SWEETALLA, MARY J",920-766-7148,06/01/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=559980&LocationNumber=1
560150,1,LICENSED FAMILY,05. BROWN,HEARTSTRINGS FAMILY DAY CARE,430861,2948 Main,NA,Green Bay,54311,"O'KEEFE, CYNTHIA A",920-328-7251,11/03/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=560150&LocationNumber=1
560200,1,LICENSED FAMILY,13. DANE,THE PEANUT GALLERY FAMILY DAYCARE,130863,5502 Lacy Rd,NA,Fitchburg,53711-5318,"YAEGER, LISA",608-270-9003,06/29/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=560200&LocationNumber=1
560540,2,LICENSED FAMILY,70. WINNEBAGO,PUDDLES AND RAINBOWS,1012263,5149 Southwind Dr,NA,Winneconne,54986,"HOMAN, KAREN",920-582-5910,09/03/2007,8,"0 Year(s), 0 Month(s), 2 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-05:45 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=560540&LocationNumber=2
560740,1,LICENSED FAMILY,67. WAUKESHA,RITA'S FAMILY DAY CARE,235310,2904 Cody Ct,NA,Waukesha,53188,"WALLHAUSSER, RITA",262-544-4418,08/07/1997,8,"0 Year(s), 2 Month(s), 0 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=560740&LocationNumber=1
560770,1,LICENSED GROUP,02. ASHLAND,LITTLE FRIENDS OF JESUS CHILD CARE,620416,1114 12th Ave,NA,Ashland,54806,"LEINO, KARYN M",715-682-6075,11/04/2002,40,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=560770&LocationNumber=1
561010,1,LICENSED GROUP,51. RACINE,CHRIST CHURCH CHILD CARE SSMT PRESCHOOL,1002799,5109 Washington Ave,NA,Racine,53406,"BURKS, MARIANNE",262-632-6152,07/29/2000,100,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561010&LocationNumber=1
561090,1,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - JACKSON,220788,W204 N16850 Jackson Dr,NA,Jackson,53037,"LEE, WANDA",262-677-9109,10/13/2002,120,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,-,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561090&LocationNumber=1
561090,2,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - SLINGER,1006471,203 Polk St,NA,Slinger,53037,"LEE, WANDA",262-644-5811,09/02/2003,96,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 9 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,-,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561090&LocationNumber=2
561090,3,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - ALLENTON,1006470,228 Weis St,NA,Allenton,53037,"LEE, WANDA",262-629-1718,09/02/2003,32,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 10 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561090&LocationNumber=3
561090,4,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - ADDISON,1005712,5050 Indian Dr,NA,Hartford,53037,"LEE, WANDA",262-644-0521,03/01/2002,54,"4 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-May,-,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561090&LocationNumber=4
561090,10,LICENSED GROUP,66. WASHINGTON,KOOL KIDS CLUB - GREEN TREE,1010838,1330 Green Tree Rd,NA,West Bend,53037,"LEE, WANDA",262-305-9811,09/01/2006,54,"5 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Sep-Jun,-,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561090&LocationNumber=10
561670,1,LICENSED FAMILY,68. WAUPACA,C - ME GROW,1004683,822 Royalton St,NA,Waupaca,54981,"HOEWISCH, PAULA K",715-258-2007,11/02/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561670&LocationNumber=1
561800,1,LICENSED FAMILY,13. DANE,KIND'S FAMILY DAY CARE,130513,715 West St,NA,Stoughton,53589,"KIND, SUSAN",608-873-9580,01/04/1998,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=561800&LocationNumber=1
562050,2,LICENSED FAMILY,46. PEPIN,OAKWOOD CHILD CARE,1007046,N5762 Cty Rd Pp,NA,Durand,54736,"JOHNSON, CHERYL",715-672-8200,08/04/2003,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=562050&LocationNumber=2
562160,2,LICENSED FAMILY,40. MILWAUKEE,ANN'S I CARE KIDS CARE,1009789,4335 N 49th St,NA,Milwaukee,53216,"PARKER, MARTHA",414-444-7600,10/12/2005,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=562160&LocationNumber=2
562160,3,LICENSED FAMILY,40. MILWAUKEE,ANN'S I CARE KID'S CARE III,1012569,4334 N 49th St,NA,Milwaukee,53216,"JOHNSON, CRYSTAL",414-449-0449,01/24/2008,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=562160&LocationNumber=3
562300,2,LICENSED GROUP,40. MILWAUKEE,DCSC BAIRD CHILD DEV CTR,220137,2210 W Becher St,NA,Milwaukee,53216,"KING, LEATHA",414-645-2003,10/11/2002,72,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=562300&LocationNumber=2
